M|開立|WD93461234|20170904|10060694|全家便利商店股份有限公司汐止亞太二門市部|悠遊卡|12345678|77|
D|WD93461234|90.0000000|熱拿鐵中杯|
D|WD93461234|-13.0000000|鮮食促|
M|開立|WL94642234|20170920|96978884|和安|悠遊卡|12345678|74|
D|WL94642234|49.0000000|真飽涼麵-香辣麻醬|
D|WL94642234|25.0000000|冷泡茶-台茶12號紅茶400ml|
